DATE,CODE,SEC_NAME,EXE_MODE,EXE_PRICE,涨跌额,涨跌幅,成交量,成交额(万),持仓量,行权价,EXE_ENDDATE,持仓量,日增,昨收,今开
2018/9/17,10001376,50ETF沽9月2300,认沽,0.0015,-0.0001,-6.25%,13592,217172,74252,2.3,2018/9/26 0:00,-2036,0.0016,0.0017,
2018/9/17,10001276,50ETF沽9月2550,认沽,0.1036,0.017,19.63%,32549,32214095,41841,2.55,2018/9/26 0:00,-3850,0.0866,0.0925,
2018/9/17,10001242,50ETF购9月2650,认购,0.0007,-0.001,-58.82%,17314,143324,81065,2.65,2018/9/26 0:00,-8860,0.0017,0.0012,
2018/9/17,10001311,50ETF购9月2450,认购,0.0371,-0.0193,-34.22%,120951,50271959,65729,2.45,2018/9/26 0:00,9040,0.0564,0.0488,
2018/9/17,10001245,50ETF沽9月2650,认沽,0.197,0.022,12.57%,2868,5481341,10502,2.65,2018/9/26 0:00,-655,0.175,0.1805,
2018/9/17,10001234,50ETF沽9月2750,认沽,0.2939,0.0189,6.87%,435,1263572,3592,2.75,2018/9/26 0:00,-139,0.275,0.2827,
2018/9/17,10001358,50ETF沽9月2400,认沽,0.0147,0.0015,11.36%,70784,10241523,80559,2.4,2018/9/26 0:00,-2522,0.0132,0.015,
2018/9/17,10001220,50ETF沽9月2900,认沽,0.4446,0.0196,4.61%,514,2263698,2058,2.9,2018/9/26 0:00,-68,0.425,0.4332,
2018/9/17,10001375,50ETF购9月2300,认购,0.155,-0.0241,-13.46%,6355,10121445,5630,2.3,2018/9/26 0:00,-947,0.1791,0.1716,
2018/9/17,10001228,50ETF沽9月3600,认沽,1.1416,0.0166,1.48%,138,1571589,5358,3.6,2018/9/26 0:00,-39,1.125,1.1382,
2018/9/17,10001224,50ETF沽9月3200,认沽,0.7458,0.0208,2.87%,178,1317683,1567,3.2,2018/9/26 0:00,-67,0.725,0.7336,
2018/9/17,10001368,50ETF沽9月2350,认沽,0.0054,0.0004,8.00%,41329,2206833,89944,2.35,2018/9/26 0:00,6994,0.005,0.0062,
2018/9/17,10001215,50ETF购9月3200,认购,0.0002,-0.0002,-50.00%,250,803,14442,3.2,2018/9/26 0:00,-19,0.0004,0.0005,
2018/9/17,10001275,50ETF购9月2550,认购,0.0053,-0.009,-62.94%,77012,6320035,124846,2.55,2018/9/26 0:00,-835,0.0143,0.0105,
2018/9/17,10001226,50ETF沽9月3400,认沽,0.9421,0.0171,1.85%,147,1380215,1941,3.4,2018/9/26 0:00,-27,0.925,0.9375,
2018/9/17,10001231,50ETF购9月2800,认购,0.0003,-0.0002,-40.00%,2013,6932,31887,2.8,2018/9/26 0:00,-1721,0.0005,0.0003,
2018/9/17,10001367,50ETF购9月2350,认购,0.1091,-0.0259,-19.19%,15222,17292227,12836,2.35,2018/9/26 0:00,-70,0.135,0.125,
2018/9/17,10001212,50ETF购9月2950,认购,0.0002,-0.0002,-50.00%,626,1868,14043,2.95,2018/9/26 0:00,-470,0.0004,0.0003,
2018/9/17,10001211,50ETF购9月2900,认购,0.0002,-0.0002,-50.00%,494,1590,23998,2.9,2018/9/26 0:00,-418,0.0004,0.0004,
2018/9/17,10001221,50ETF沽9月2950,认沽,0.494,0.019,4.00%,472,2312081,1049,2.95,2018/9/26 0:00,-94,0.475,0.4867,
2018/9/17,10001223,50ETF沽9月3100,认沽,0.6431,0.0181,2.90%,248,1584494,1704,3.1,2018/9/26 0:00,-87,0.625,0.6363,
2018/9/17,10001312,50ETF沽9月2450,认沽,0.0335,0.0056,20.07%,113499,36915134,70589,2.45,2018/9/26 0:00,-4527,0.0279,0.0317,
2018/9/17,10001282,50ETF沽9月2500,认沽,0.0631,0.0103,19.51%,100167,61316976,55166,2.5,2018/9/26 0:00,-9582,0.0528,0.059,
2018/9/17,10001225,50ETF沽9月3300,认沽,0.845,0.02,2.42%,115,966765,1679,3.3,2018/9/26 0:00,-45,0.825,0.8384,
2018/9/17,10001455,50ETF沽10月2450,认沽,0.0603,0.0059,10.85%,16366,9724680,16403,2.45,2018/10/24 0:00,2185,0.0544,0.0566,
2018/9/17,10001449,50ETF购10月2600,认购,0.0193,-0.0114,-37.13%,20235,4581413,33392,2.6,2018/10/24 0:00,860,0.0307,0.028,
2018/9/17,10001456,50ETF沽10月2500,认沽,0.0876,0.0091,11.59%,12986,11144125,13616,2.5,2018/10/24 0:00,2814,0.0785,0.0813,
2018/9/17,10001463,50ETF购10月2250,认购,0.218,-0.0258,-10.58%,1516,3398234,1496,2.25,2018/10/24 0:00,331,0.2438,0.24,
2018/9/17,10001460,50ETF沽10月2700,认沽,0.2431,0.0181,8.04%,1269,3041588,6450,2.7,2018/10/24 0:00,3,0.225,0.234,
2018/9/17,10001447,50ETF购10月2500,认购,0.0489,-0.0163,-25.00%,24478,13054188,28553,2.5,2018/10/24 0:00,7219,0.0652,0.0624,
2018/9/17,10001445,50ETF购10月2400,认购,0.1007,-0.0211,-17.32%,6822,7278799,11744,2.4,2018/10/24 0:00,585,0.1218,0.1124,
2018/9/17,10001451,50ETF购10月2700,认购,0.0068,-0.0051,-42.86%,14726,1197960,19587,2.7,2018/10/24 0:00,811,0.0119,0.0108,
2018/9/17,10001453,50ETF沽10月2350,认沽,0.025,0.003,13.64%,13051,3092120,19523,2.35,2018/10/24 0:00,2134,0.022,0.0229,
2018/9/17,10001462,50ETF沽10月2750,认沽,0.2904,0.0154,5.60%,1216,3475860,2187,2.75,2018/10/24 0:00,349,0.275,0.275,
2018/9/17,10001452,50ETF沽10月2300,认沽,0.0133,0.0007,5.56%,15906,2148311,27675,2.3,2018/10/24 0:00,3421,0.0126,0.0131,
2018/9/17,10001457,50ETF沽10月2550,认沽,0.1202,0.0119,10.99%,7070,8333454,8161,2.55,2018/10/24 0:00,852,0.1083,0.1108,
2018/9/17,10001461,50ETF购10月2750,认购,0.0036,-0.0033,-47.83%,7991,369956,21976,2.75,2018/10/24 0:00,-105,0.0069,0.0061,
2018/9/17,10001454,50ETF沽10月2400,认沽,0.04,0.0037,10.19%,16853,6566358,22797,2.4,2018/10/24 0:00,7176,0.0363,0.0377,
2018/9/17,10001450,50ETF购10月2650,认购,0.0114,-0.0077,-40.31%,13455,1867529,19413,2.65,2018/10/24 0:00,2519,0.0191,0.0178,
2018/9/17,10001443,50ETF购10月2300,认购,0.175,-0.025,-12.50%,3943,7133887,9216,2.3,2018/10/24 0:00,756,0.2,0.1935,
2018/9/17,10001464,50ETF沽10月2250,认沽,0.0073,0.0005,7.35%,10268,735291,17165,2.25,2018/10/24 0:00,3248,0.0068,0.0066,
2018/9/17,10001446,50ETF购10月2450,认购,0.0713,-0.0199,-21.82%,18071,13882626,19540,2.45,2018/10/24 0:00,4496,0.0912,0.0838,
2018/9/17,10001444,50ETF购10月2350,认购,0.136,-0.0228,-14.36%,3582,5068097,4778,2.35,2018/10/24 0:00,579,0.1588,0.1525,
2018/9/17,10001448,50ETF购10月2550,认购,0.0318,-0.0138,-30.26%,14221,5100593,26185,2.55,2018/10/24 0:00,3186,0.0456,0.0415,
2018/9/17,10001459,50ETF沽10月2650,认沽,0.1996,0.0183,10.09%,2505,4894094,5128,2.65,2018/10/24 0:00,521,0.1813,0.1891,
2018/9/17,10001458,50ETF沽10月2600,认沽,0.1576,0.0168,11.93%,4899,7592646,8206,2.6,2018/10/24 0:00,983,0.1408,0.1472,
2018/9/17,10001369,50ETF购12月2350,认购,0.1831,-0.0182,-9.04%,241,452055,2278,2.35,2018/12/26 0:00,46,0.2013,0.1927,
2018/9/17,10001321,50ETF购12月2900,认购,0.0141,-0.0038,-21.23%,1172,177225,16006,2.9,2018/12/26 0:00,-174,0.0179,0.017,
2018/9/17,10001319,50ETF购12月2800,认购,0.0235,-0.006,-20.34%,869,219507,9843,2.8,2018/12/26 0:00,324,0.0295,0.0284,
2018/9/17,10001317,50ETF购12月2700,认购,0.039,-0.008,-17.02%,1188,480874,15039,2.7,2018/12/26 0:00,-67,0.047,0.0455,
2018/9/17,10001370,50ETF沽12月2350,认沽,0.0605,0.0033,5.77%,530,321618,6236,2.35,2018/12/26 0:00,42,0.0572,0.0588,
2018/9/17,10001329,50ETF沽12月2850,认沽,0.3913,0.0115,3.03%,93,361747,3190,2.85,2018/12/26 0:00,-3,0.3798,0.3883,
2018/9/17,10001323,50ETF沽12月2550,认沽,0.1564,0.0099,6.76%,395,618680,4682,2.55,2018/12/26 0:00,3,0.1465,0.1498,
2018/9/17,10001334,50ETF沽12月2950,认沽,0.4851,0.0101,2.13%,318,1532877,5414,2.95,2018/12/26 0:00,45,0.475,0.4749,
2018/9/17,10001359,50ETF购12月2400,认购,0.1506,-0.0184,-10.89%,505,785746,4070,2.4,2018/12/26 0:00,-110,0.169,0.164,
2018/9/17,10001377,50ETF购12月2300,认购,0.2165,-0.0205,-8.65%,359,800904,3106,2.3,2018/12/26 0:00,15,0.237,0.2265,
2018/9/17,10001326,50ETF沽12月2700,认沽,0.266,0.0165,6.61%,815,2145487,5022,2.7,2018/12/26 0:00,14,0.2495,0.2518,
2018/9/17,10001313,50ETF购12月2500,认购,0.1,-0.0146,-12.74%,1439,1495970,8783,2.5,2018/12/26 0:00,130,0.1146,0.1113,
2018/9/17,10001360,50ETF沽12月2400,认沽,0.0793,0.0055,7.45%,919,730862,9064,2.4,2018/12/26 0:00,77,0.0738,0.0764,
2018/9/17,10001328,50ETF沽12月2800,认沽,0.3461,0.0152,4.59%,174,601477,5468,2.8,2018/12/26 0:00,27,0.3309,0.34,
2018/9/17,10001378,50ETF沽12月2300,认沽,0.0452,0.0024,5.61%,956,434839,6823,2.3,2018/12/26 0:00,158,0.0428,0.0445,
2018/9/17,10001324,50ETF沽12月2600,认沽,0.189,0.0107,6.00%,542,1025275,3467,2.6,2018/12/26 0:00,20,0.1783,0.1809,
2018/9/17,10001332,50ETF沽12月2450,认沽,0.102,0.0074,7.82%,924,937284,8331,2.45,2018/12/26 0:00,-49,0.0946,0.0974,
2018/9/17,10001412,50ETF沽12月2200,认沽,0.0239,0.0009,3.91%,1879,461181,14611,2.2,2018/12/26 0:00,-153,0.023,0.0241,
2018/9/17,10001333,50ETF购12月2950,认购,0.011,-0.0029,-20.86%,2010,237675,25091,2.95,2018/12/26 0:00,51,0.0139,0.0139,
2018/9/17,10001383,50ETF购12月2250,认购,0.2539,-0.0215,-7.81%,192,498928,1929,2.25,2018/12/26 0:00,-64,0.2754,0.272,
2018/9/17,10001322,50ETF沽12月2500,认沽,0.1276,0.0093,7.86%,573,729851,10648,2.5,2018/12/26 0:00,-2,0.1183,0.1219,
2018/9/17,10001327,50ETF沽12月2750,认沽,0.3048,0.0153,5.28%,464,1407917,4933,2.75,2018/12/26 0:00,28,0.2895,0.3009,
2018/9/17,10001384,50ETF沽12月2250,认沽,0.0333,0.0012,3.74%,929,312872,6819,2.25,2018/12/26 0:00,-142,0.0321,0.033,
2018/9/17,10001318,50ETF购12月2750,认购,0.0305,-0.0068,-18.23%,752,242183,10193,2.75,2018/12/26 0:00,262,0.0373,0.0356,
2018/9/17,10001331,50ETF购12月2450,认购,0.1244,-0.0148,-10.63%,747,953624,4952,2.45,2018/12/26 0:00,-96,0.1392,0.1386,
2018/9/17,10001314,50ETF购12月2550,认购,0.0804,-0.0127,-13.64%,936,785937,7458,2.55,2018/12/26 0:00,161,0.0931,0.0885,
2018/9/17,10001316,50ETF购12月2650,认购,0.05,-0.0094,-15.82%,689,357316,8625,2.65,2018/12/26 0:00,46,0.0594,0.057,
2018/9/17,10001325,50ETF沽12月2650,认沽,0.2256,0.0137,6.47%,630,1414481,4814,2.65,2018/12/26 0:00,72,0.2119,0.215,
2018/9/17,10001315,50ETF购12月2600,认购,0.064,-0.0116,-15.34%,827,549003,7004,2.6,2018/12/26 0:00,296,0.0756,0.073,
2018/9/17,10001320,50ETF购12月2850,认购,0.0183,-0.0047,-20.43%,1531,297663,8993,2.85,2018/12/26 0:00,241,0.023,0.0219,
2018/9/17,10001411,50ETF购12月2200,认购,0.294,-0.0221,-6.99%,361,1080359,3703,2.2,2018/12/26 0:00,172,0.3161,0.303,
2018/9/17,10001330,50ETF沽12月2900,认沽,0.4378,0.0126,2.96%,481,2096921,3898,2.9,2018/12/26 0:00,-73,0.4252,0.4362,
2018/9/17,10001431,50ETF沽3月2650,认沽,0.2515,0.0115,4.79%,91,228274,999,2.65,2019/3/27 0:00,35,0.24,0.2438,
2018/9/17,10001433,50ETF沽3月2750,认沽,0.3237,0.0259,8.70%,21,68024,2569,2.75,2019/3/27 0:00,1,0.2978,0.3225,
2018/9/17,10001435,50ETF购3月2350,认购,0.233,-0.0154,-6.20%,92,216042,582,2.35,2019/3/27 0:00,4,0.2484,0.2383,
2018/9/17,10001430,50ETF沽3月2600,认沽,0.2187,0.0089,4.24%,99,217754,2517,2.6,2019/3/27 0:00,-1,0.2098,0.2142,
2018/9/17,10001420,50ETF购3月2550,认购,0.129,-0.0124,-8.77%,296,389727,2933,2.55,2019/3/27 0:00,-48,0.1414,0.1387,
2018/9/17,10001436,50ETF沽3月2350,认沽,0.094,0.0043,4.79%,193,182754,3622,2.35,2019/3/27 0:00,49,0.0897,0.0942,
2018/9/17,10001441,50ETF购3月2200,认购,0.3348,-0.0177,-5.02%,254,854504,1918,2.2,2019/3/27 0:00,109,0.3525,0.3378,
2018/9/17,10001424,50ETF购3月2750,认购,0.067,-0.0086,-11.38%,149,102099,3754,2.75,2019/3/27 0:00,14,0.0756,0.073,
2018/9/17,10001418,50ETF购3月2450,认购,0.1748,-0.0158,-8.29%,792,1401673,1804,2.45,2019/3/27 0:00,44,0.1906,0.1845,
2018/9/17,10001437,50ETF购3月2300,认购,0.263,-0.0182,-6.47%,28,74474,3540,2.3,2019/3/27 0:00,1,0.2812,0.2677,
2018/9/17,10001428,50ETF沽3月2500,认沽,0.1605,0.0073,4.77%,248,399444,2053,2.5,2019/3/27 0:00,-8,0.1532,0.1565,
2018/9/17,10001432,50ETF沽3月2700,认沽,0.2856,0.0113,4.12%,35,100007,1786,2.7,2019/3/27 0:00,4,0.2743,0.2774,
2018/9/17,10001417,50ETF购3月2400,认购,0.2052,-0.0129,-5.91%,87,178782,2308,2.4,2019/3/27 0:00,-1,0.2181,0.2115,
2018/9/17,10001442,50ETF沽3月2200,认沽,0.0482,0.0019,4.10%,1159,574988,5728,2.2,2019/3/27 0:00,385,0.0463,0.0497,
2018/9/17,10001426,50ETF沽3月2400,认沽,0.1145,0.0063,5.82%,248,283494,5196,2.4,2019/3/27 0:00,121,0.1082,0.1162,
2018/9/17,10001429,50ETF沽3月2550,认沽,0.1891,0.0083,4.59%,94,177753,1583,2.55,2019/3/27 0:00,-3,0.1808,0.1832,
2018/9/17,10001423,50ETF购3月2700,认购,0.0788,-0.011,-12.25%,130,105619,2121,2.7,2019/3/27 0:00,-38,0.0898,0.0862,
2018/9/17,10001440,50ETF沽3月2250,认沽,0.0616,0.0024,4.05%,154,96305,4181,2.25,2019/3/27 0:00,28,0.0592,0.06,
2018/9/17,10001425,50ETF购3月2800,认购,0.0555,-0.0087,-13.55%,1245,719371,8794,2.8,2019/3/27 0:00,553,0.0642,0.0624,
2018/9/17,10001438,50ETF沽3月2300,认沽,0.0761,0.0029,3.96%,133,102394,2856,2.3,2019/3/27 0:00,4,0.0732,0.0788,
2018/9/17,10001422,50ETF购3月2650,认购,0.0941,-0.0103,-9.87%,182,174112,1950,2.65,2019/3/27 0:00,-28,0.1044,0.1014,
2018/9/17,10001439,50ETF购3月2250,认购,0.2996,-0.0159,-5.04%,127,382027,2422,2.25,2019/3/27 0:00,3,0.3155,0.3022,
2018/9/17,10001419,50ETF购3月2500,认购,0.152,-0.0125,-7.60%,546,838709,3742,2.5,2019/3/27 0:00,235,0.1645,0.1601,
2018/9/17,10001427,50ETF沽3月2450,认沽,0.1366,0.0064,4.92%,798,1093731,2976,2.45,2019/3/27 0:00,-315,0.1302,0.1363,
2018/9/17,10001421,50ETF购3月2600,认购,0.1096,-0.0124,-10.16%,355,396421,3288,2.6,2019/3/27 0:00,-80,0.122,0.1184,
2018/9/17,10001434,50ETF沽3月2800,认沽,0.3599,0.0075,2.13%,277,991427,3330,2.8,2019/3/27 0:00,168,0.3524,0.3628,
2018/9/18,10001381,50ETF购9月2250,认购,0.2661,0.0616,30.12%,2484,5662196,2707,2.25,2018/9/26 0:00,55,0.2045,0.1965,
2018/9/18,10001222,50ETF沽9月3000,认沽,0.4822,-0.0658,-12.01%,498,2579161,1471,3,2018/9/26 0:00,-60,0.548,0.541,
2018/9/18,10001233,50ETF购9月2750,认购,0.0004,0,0.00%,5959,17367,40316,2.75,2018/9/26 0:00,-4859,0.0004,0.0004,
2018/9/18,10001241,50ETF购9月2600,认购,0.0071,0.0051,255.00%,85567,2925490,120617,2.6,2018/9/26 0:00,-10481,0.002,0.002,
2018/9/18,10001410,50ETF沽9月2200,认沽,0.0003,-0.0001,-25.00%,984,3622,38487,2.2,2018/9/26 0:00,-214,0.0004,0.0005,
2018/9/18,10001213,50ETF购9月3000,认购,0.0002,0,0.00%,432,878,22218,3,2018/9/26 0:00,-140,0.0002,0.0003,
2018/9/18,10001230,50ETF沽9月2850,认沽,0.3319,-0.0661,-16.61%,1235,4590658,1608,2.85,2018/9/26 0:00,-63,0.398,0.4061,
2018/9/18,10001382,50ETF沽9月2250,认沽,0.0003,-0.0003,-50.00%,6827,39998,58759,2.25,2018/9/26 0:00,-3941,0.0006,0.0005,
2018/9/18,10001281,50ETF购9月2500,认购,0.0397,0.0238,149.69%,230126,56802684,101515,2.5,2018/9/26 0:00,-29459,0.0159,0.0125,
2018/9/18,10001217,50ETF购9月3400,认购,0.0002,0,0.00%,283,599,14524,3.4,2018/9/26 0:00,-212,0.0002,0.0003,
2018/9/18,10001232,50ETF沽9月2800,认沽,0.2822,-0.0658,-18.91%,1564,5002634,1454,2.8,2018/9/26 0:00,-23,0.348,0.351,
2018/9/18,10001244,50ETF沽9月2600,认沽,0.0917,-0.0574,-38.50%,30082,36121186,24468,2.6,2018/9/26 0:00,-4198,0.1491,0.1569,
2018/9/18,10001229,50ETF购9月2850,认购,0.0004,0.0001,33.33%,2166,7078,23996,2.85,2018/9/26 0:00,-981,0.0003,0.0004,
2018/9/18,10001218,50ETF购9月3500,认购,0.0002,0,0.00%,1555,4371,19582,3.5,2018/9/26 0:00,367,0.0002,0.0002,
2018/9/18,10001243,50ETF购9月2700,认购,0.0009,0.0004,80.00%,9816,63288,65798,2.7,2018/9/26 0:00,-2813,0.0005,0.0006,
2018/9/18,10001246,50ETF沽9月2700,认沽,0.1844,-0.0636,-25.65%,5200,11500553,5268,2.7,2018/9/26 0:00,-1449,0.248,0.256,
2018/9/18,10001216,50ETF购9月3300,认购,0.0002,0,0.00%,185,391,9539,3.3,2018/9/26 0:00,-118,0.0002,0.0003,
2018/9/18,10001219,50ETF购9月3600,认购,0.0002,0,0.00%,386,618,46097,3.6,2018/9/26 0:00,-37,0.0002,0.0003,
2018/9/18,10001214,50ETF购9月3100,认购,0.0002,0,0.00%,975,1706,16242,3.1,2018/9/26 0:00,-782,0.0002,0.0004,
2018/9/18,10001357,50ETF购9月2400,认购,0.1182,0.0505,74.59%,86732,73848884,29598,2.4,2018/9/26 0:00,-3780,0.0677,0.0631,
2018/9/18,10001409,50ETF购9月2200,认购,0.3132,0.0587,23.06%,2760,7821782,5239,2.2,2018/9/26 0:00,-468,0.2545,0.2501,
2018/9/18,10001227,50ETF沽9月3500,认沽,0.9818,-0.0662,-6.32%,426,4351735,1804,3.5,2018/9/26 0:00,-73,1.048,1.0442,
2018/9/18,10001376,50ETF沽9月2300,认沽,0.0005,-0.001,-66.67%,25268,207174,62506,2.3,2018/9/26 0:00,-11746,0.0015,0.0016,
2018/9/18,10001276,50ETF沽9月2550,认沽,0.051,-0.0526,-50.77%,64268,48700573,39074,2.55,2018/9/26 0:00,-2767,0.1036,0.1086,
2018/9/18,10001242,50ETF购9月2650,认购,0.002,0.0013,185.71%,34855,425243,75224,2.65,2018/9/26 0:00,-5841,0.0007,0.0007,
2018/9/18,10001311,50ETF购9月2450,认购,0.075,0.0379,102.16%,212552,105045420,45323,2.45,2018/9/26 0:00,-20406,0.0371,0.0341,
2018/9/18,10001245,50ETF沽9月2650,认沽,0.138,-0.06,-30.30%,11217,19088054,8896,2.65,2018/9/26 0:00,-1606,0.198,0.2027,
2018/9/18,10001234,50ETF沽9月2750,认沽,0.2338,-0.0642,-21.54%,4454,12222935,2403,2.75,2018/9/26 0:00,-1189,0.298,0.298,
2018/9/18,10001358,50ETF沽9月2400,认沽,0.003,-0.0117,-79.59%,115280,9146479,78122,2.4,2018/9/26 0:00,-2437,0.0147,0.016,
2018/9/18,10001220,50ETF沽9月2900,认沽,0.3846,-0.0634,-14.15%,1376,5812228,2216,2.9,2018/9/26 0:00,158,0.448,0.4515,
2018/9/18,10001375,50ETF购9月2300,认购,0.2166,0.0616,39.74%,8184,14414818,4706,2.3,2018/9/26 0:00,-924,0.155,0.1502,
2018/9/18,10001228,50ETF沽9月3600,认沽,1.0843,-0.0637,-5.55%,265,2966051,5298,3.6,2018/9/26 0:00,-60,1.148,1.1495,
2018/9/18,10001224,50ETF沽9月3200,认沽,0.6816,-0.0664,-8.88%,436,3148238,1512,3.2,2018/9/26 0:00,-55,0.748,0.7451,
2018/9/18,10001368,50ETF沽9月2350,认沽,0.0009,-0.0045,-83.33%,64830,1726631,67654,2.35,2018/9/26 0:00,-22290,0.0054,0.0059,
2018/9/18,10001215,50ETF购9月3200,认购,0.0002,0,0.00%,217,494,14316,3.2,2018/9/26 0:00,-126,0.0002,0.0003,
2018/9/18,10001275,50ETF购9月2550,认购,0.0172,0.0119,224.53%,141746,14048166,110021,2.55,2018/9/26 0:00,-14825,0.0053,0.0044,
2018/9/18,10001226,50ETF沽9月3400,认沽,0.8813,-0.0667,-7.04%,377,3462710,1847,3.4,2018/9/26 0:00,-94,0.948,0.9414,
2018/9/18,10001231,50ETF购9月2800,认购,0.0003,0,0.00%,3040,10848,30216,2.8,2018/9/26 0:00,-1671,0.0003,0.0003,
2018/9/18,10001367,50ETF购9月2350,认购,0.1665,0.0574,52.61%,21304,27608069,11082,2.35,2018/9/26 0:00,-1754,0.1091,0.1048,
2018/9/18,10001212,50ETF购9月2950,认购,0.0002,0,0.00%,423,981,13870,2.95,2018/9/26 0:00,-173,0.0002,0.0003,
2018/9/18,10001211,50ETF购9月2900,认购,0.0002,0,0.00%,1189,3022,23179,2.9,2018/9/26 0:00,-819,0.0002,0.0002,
2018/9/18,10001221,50ETF沽9月2950,认沽,0.432,-0.066,-13.25%,905,4270117,1145,2.95,2018/9/26 0:00,96,0.498,0.4981,
2018/9/18,10001223,50ETF沽9月3100,认沽,0.5817,-0.0663,-10.23%,418,2599262,1602,3.1,2018/9/26 0:00,-102,0.648,0.6444,
2018/9/18,10001312,50ETF沽9月2450,认沽,0.0096,-0.0239,-71.34%,170260,34891498,79432,2.45,2018/9/26 0:00,8843,0.0335,0.0365,
2018/9/18,10001282,50ETF沽9月2500,认沽,0.0236,-0.0395,-62.60%,153157,64364226,63023,2.5,2018/9/26 0:00,7857,0.0631,0.0672,
2018/9/18,10001225,50ETF沽9月3300,认沽,0.7815,-0.0665,-7.84%,834,6831948,1417,3.3,2018/9/26 0:00,-262,0.848,0.8442,
2018/9/18,10001455,50ETF沽10月2450,认沽,0.0358,-0.0245,-40.63%,37699,17676625,27830,2.45,2018/10/24 0:00,11427,0.0603,0.063,
2018/9/18,10001449,50ETF购10月2600,认购,0.0331,0.0138,71.50%,31340,7950127,34108,2.6,2018/10/24 0:00,716,0.0193,0.0188,
2018/9/18,10001456,50ETF沽10月2500,认沽,0.0533,-0.0343,-39.16%,27704,18861203,18850,2.5,2018/10/24 0:00,5234,0.0876,0.0873,
2018/9/18,10001463,50ETF购10月2250,认购,0.2755,0.0575,26.38%,2202,5177349,1534,2.25,2018/10/24 0:00,38,0.218,0.21,
2018/9/18,10001460,50ETF沽10月2700,认沽,0.1888,-0.0592,-23.87%,3553,7722936,6179,2.7,2018/10/24 0:00,-271,0.248,0.2529,
2018/9/18,10001447,50ETF购10月2500,认购,0.0769,0.028,57.26%,43002,25918194,29236,2.5,2018/10/24 0:00,683,0.0489,0.0464,
2018/9/18,10001445,50ETF购10月2400,认购,0.143,0.0423,42.01%,13709,16366695,11846,2.4,2018/10/24 0:00,102,0.1007,0.0966,
2018/9/18,10001451,50ETF购10月2700,认购,0.011,0.0042,61.76%,20132,1730743,23083,2.7,2018/10/24 0:00,3496,0.0068,0.0062,
2018/9/18,10001453,50ETF沽10月2350,认沽,0.0117,-0.0133,-53.20%,27418,4539533,21809,2.35,2018/10/24 0:00,2286,0.025,0.0238,
2018/9/18,10001462,50ETF沽10月2750,认沽,0.2353,-0.0627,-21.04%,2749,7063507,2458,2.75,2018/10/24 0:00,271,0.298,0.3036,
2018/9/18,10001452,50ETF沽10月2300,认沽,0.0066,-0.0067,-50.38%,32327,3022501,35579,2.3,2018/10/24 0:00,7904,0.0133,0.0136,
2018/9/18,10001457,50ETF沽10月2550,认沽,0.0797,-0.0405,-33.69%,12495,12295465,10262,2.55,2018/10/24 0:00,2101,0.1202,0.125,
2018/9/18,10001461,50ETF购10月2750,认购,0.0064,0.0028,77.78%,14230,651635,24126,2.75,2018/10/24 0:00,2150,0.0036,0.0035,
2018/9/18,10001454,50ETF沽10月2400,认沽,0.0223,-0.0177,-44.25%,26833,7583648,25909,2.4,2018/10/24 0:00,3112,0.04,0.044,
2018/9/18,10001450,50ETF购10月2650,认购,0.0201,0.0087,76.32%,21319,3119124,22507,2.65,2018/10/24 0:00,3094,0.0114,0.0114,
2018/9/18,10001443,50ETF购10月2300,认购,0.2289,0.0539,30.80%,5360,10236085,8828,2.3,2018/10/24 0:00,-388,0.175,0.1688,
2018/9/18,10001464,50ETF沽10月2250,认沽,0.0035,-0.0038,-52.05%,12788,620141,18398,2.25,2018/10/24 0:00,1233,0.0073,0.0076,
2018/9/18,10001446,50ETF购10月2450,认购,0.106,0.0347,48.67%,35361,29920508,19274,2.45,2018/10/24 0:00,-266,0.0713,0.0681,
2018/9/18,10001444,50ETF购10月2350,认购,0.1838,0.0478,35.15%,7345,11230304,4179,2.35,2018/10/24 0:00,-599,0.136,0.1302,
2018/9/18,10001448,50ETF购10月2550,认购,0.0514,0.0196,61.64%,30483,12069168,24458,2.55,2018/10/24 0:00,-1727,0.0318,0.0299,
2018/9/18,10001459,50ETF沽10月2650,认沽,0.1475,-0.0521,-26.10%,6404,11056931,5268,2.65,2018/10/24 0:00,140,0.1996,0.2042,
2018/9/18,10001458,50ETF沽10月2600,认沽,0.1111,-0.0467,-29.59%,7378,9846825,8007,2.6,2018/10/24 0:00,-199,0.1578,0.1627,
2018/9/18,10001369,50ETF购12月2350,认购,0.2301,0.047,25.67%,527,1037342,2359,2.35,2018/12/26 0:00,81,0.1831,0.1785,
2018/9/18,10001321,50ETF购12月2900,认购,0.017,0.0029,20.57%,3157,440403,15304,2.9,2018/12/26 0:00,-702,0.0141,0.0145,
2018/9/18,10001319,50ETF购12月2800,认购,0.0304,0.0069,29.36%,2186,555346,9822,2.8,2018/12/26 0:00,-21,0.0235,0.023,
2018/9/18,10001317,50ETF购12月2700,认购,0.0522,0.0132,33.85%,2834,1253576,14219,2.7,2018/12/26 0:00,-820,0.039,0.038,
2018/9/18,10001370,50ETF沽12月2350,认沽,0.043,-0.0181,-29.62%,1015,495506,6111,2.35,2018/12/26 0:00,-125,0.0611,0.0614,
2018/9/18,10001329,50ETF沽12月2850,认沽,0.3341,-0.0639,-16.06%,1067,3851019,2918,2.85,2018/12/26 0:00,-272,0.398,0.3906,
